job_title,company_name,location,posted_date,salary_min,salary_max,salary_currency,job_type,job_level,experience_required,skills,source,salary_missing,salary_avg,salary_range,experience_bucket,skill_count,skill_AI,skill_SQL,skill_Java,skill_API,skill_Python,skill_Excel,skill_Agile,skill_REST,skill_Security,skill_CI_CD,skill_AWS,skill_Linux,skill_Docker,skill_Scrum,skill_ERP,skill_DevOps,skill_Git,skill_React,skill_CRM,skill_JavaScript,has_cloud,has_ai_ml,has_devops,has_data,posted_month,posted_week,job_level_Intern,job_level_Junior,job_level_Mid,job_level_Senior,job_level_ManagerPlus,location_Hanoi,location_HCM,location_DaNang,location_Other,cat_UIUX,cat_Fullstack,cat_AIML,cat_Other,cat_Sales,cat_SysAdmin,cat_BA,cat_QA,cat_Backend,cat_ProjectMgr,cat_ITMgr,cat_DevOps,cat_Mobile,cat_Security,cat_Frontend,cat_ERP,cat_ProductMgr,cat_DataAnalyst,cat_ITSupport,cat_Game,cat_DataEngineer,cat_Consultant,cat_Embedded,cat_Cloud,cat_Architect,cat_DBA,cat_Blockchain
Fullstack/Software Engineer,Công ty TNHH Công nghiệp  Brother Việt Nam,Other,2026-05-07,,,,Full-time,Mid,0.0,"Python, React, Vue, AI",topcv,True,,,0-1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,CÔNG TY CỔ PHẦN UNISOFT GLOBAL,Hanoi,2026-05-07,,,,Full-time,Senior,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN POWERGATE SOFTWARE,Hanoi,2026-05-07,4000000.0,6000000.0,VND,Full-time,Intern,0.0,"Excel, Project Management",topcv,False,5000000.0,<10M,0-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,CÔNG TY CỔ PHẦN TẬP ĐOÀN WEE,Hanoi,2026-05-07,15000000.0,30000000.0,VND,Full-time,Mid,1.0,Excel,topcv,False,22500000.0,20-30M,0-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN VẬT TƯ KHOA HỌC KỸ THUẬT - LASI,Hanoi,2026-05-07,8000000.0,15000000.0,VND,Full-time,Mid,1.0,"Java, JavaScript, TypeScript, Angular, .NET, ASP.NET, SQL, PostgreSQL, MySQL, Git, Agile, Scrum, REST, HTML, CSS, API, Flutter",topcv,False,11500000.0,10-15M,0-1,17,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Security Engineer,Công ty Cổ phần BPO Mắt Bão,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,1.0,"Networking, Security, Cybersecurity",topcv,True,,,0-1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,Công ty TNHH Dịch vụ công nghệ TP,Hanoi,2026-05-07,,,,Full-time,Senior,5.0,"Kotlin, Android, Networking",topcv,True,,,3-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,CÔNG TY TNHH NGÔI SAO DŨNG CẢM,Hanoi,2026-05-07,,25000000.0,VND,Full-time,Mid,1.0,,topcv,False,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI/ML Engineer,TỔNG CÔNG TY DỊCH VỤ SỐ VIETTEL - CHI NHÁNH TẬP ĐOÀN CÔNG NGHIỆP - VIỄN THÔNG QUÂN ĐỘI,Hanoi,2026-05-07,,,,Full-time,Senior,2.0,"Python, REST, Microservices, AI, NLP, TensorFlow, PyTorch, API",topcv,True,,,1-3,8,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY TNHH HCT FAMILY FOOD,Other,2026-05-07,10000000.0,12000000.0,VND,Full-time,Mid,1.0,"Firewall, VPN",topcv,False,11000000.0,10-15M,0-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,ANNAM GOURMET,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI/ML Engineer,Công ty TNHH Giải pháp Phân tích dữ liệu Insight Data,Hanoi,2026-05-07,,,,Full-time,Senior,3.0,"Python, Tensorflow, Docker, Kubernetes, CI/CD, Machine Learning, AI, NLP, PyTorch, Data Science",topcv,True,,,1-3,10,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY TNHH AMPHENOL HIGHSPEED IO TECHNOLOGY VIỆT NAM,Other,2026-05-07,15000000.0,30000000.0,VND,Full-time,Mid,5.0,"Excel, Networking, Security, Active Directory, VMware, ERP",topcv,False,22500000.0,20-30M,3-5,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Support,"BAP IT Co., JSC",Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,1.0,"ERP, AI",topcv,True,,,0-1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
System/Network Admin,CÔNG TY CP PHÁT TRIỂN CÔNG NGHỆ MỚI THẾ GIỚI,Hanoi,2026-05-07,,,,Full-time,Mid,0.0,Excel,topcv,True,,,0-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Công ty Cổ phần viễn thông FPT,Other,2026-05-07,8000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,11500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Manager,CÔNG TY TÀI CHÍNH TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN LOTTE VIỆT NAM,Hanoi,2026-05-07,,,,Full-time,Manager+,5.0,"ITIL, Jira",topcv,True,,,3-5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ XUẤT NHẬP KHẨU ECOMBEST,Ho Chi Minh City,2026-05-07,10000000.0,12000000.0,VND,Full-time,Mid,1.0,AI,topcv,False,11000000.0,10-15M,0-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Database Administrator,Trung tâm CNTT - BIDV,Hanoi,2026-05-07,,,,Full-time,Mid,1.0,"Mysql, PostgreSQL, Azure, Cassandra, SQL, MongoDB",topcv,True,,,0-1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Project Manager,Công ty Cổ Phần Ứng Dụng PKH,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,4.0,"Go, Jira, Project Management",topcv,True,,,3-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY CỔ PHẦN SÀN GIAO DỊCH TÀI SẢN MÃ HÓA VIỆT NAM THỊNH VƯỢNG,Hanoi,2026-05-07,,,,Full-time,Manager+,5.0,"DevOps, Agile, Scrum, Security, Jira, Confluence, PMP",topcv,True,,,3-5,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2026-05,2026-W19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,ECOZEN INTERNATIONAL JSC,Ho Chi Minh City,2026-05-07,,2000000.0,VND,Full-time,Intern,0.0,,topcv,False,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Công ty CP & DV Giao hàng nhanh,Other,2026-05-07,18000000.0,22000000.0,VND,Full-time,Mid,2.0,"Data Science, Python, SQL, Excel",topcv,False,20000000.0,20-30M,1-3,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,CÔNG TY CỔ PHẦN ONEMEDIC,Ho Chi Minh City,2026-05-07,15000000.0,20000000.0,VND,Full-time,Mid,3.0,"Docker, SQL, PostgreSQL, Linux",topcv,False,17500000.0,15-20M,1-3,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Công ty Cổ Phần Công Nghệ ITG,Hanoi,2026-05-07,,,,Full-time,Intern,0.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Trường Trung Cấp Công Nghệ và Kinh Tế Đối Ngoại,Hanoi,2026-05-07,7000000.0,9000000.0,VND,Full-time,Mid,1.0,,topcv,False,8000000.0,<10M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,Công ty TNHH DM&C,Ho Chi Minh City,2026-05-07,,,,Contract,Mid,2.0,Illustrator,topcv,True,,,1-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ TECHLAB,Hanoi,2026-05-07,,,,Full-time,Mid,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần Công nghệ Kiot Việt,Hanoi,2026-05-07,,,,Full-time,Intern,0.0,Excel,topcv,True,,,0-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY TNHH MỘT THÀNH VIÊN TRUYỀN THÔNG SỐ QUỐC TẾ IDM,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY TNHH 1 THÀNH VIÊN ISOFHCARE,Hanoi,2026-05-07,9000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,12000000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,Công ty cổ phần TechLead,Hanoi,2026-05-07,,37500000.0,VND,Full-time,Mid,1.0,,topcv,False,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,"TEQNOLOGICAL ASIA Co., Ltd",Ho Chi Minh City,2026-05-07,,,,Full-time,Intern,0.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Công ty cổ phần TechLead,Hanoi,2026-05-07,,,,Full-time,Senior,3.0,"Java, Spring, Spring Boot, Docker, Jenkins, CI/CD, PostgreSQL, MySQL, Git, Microservices",topcv,True,,,1-3,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty cổ phần Aequitas,Hanoi,2026-05-07,,30000000.0,VND,Full-time,Senior,2.0,"Java, Spring, Spring Boot, Docker, Kubernetes, DevOps, NoSQL, PostgreSQL, Redis, Kafka, Git, REST, Microservices, AI, API",topcv,False,,,1-3,15,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS,Hanoi,2026-05-07,,60000000.0,VND,Full-time,Senior,5.0,Agile,topcv,False,,,3-5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sales/Presales,CÔNG TY CỔ PHẦN ORENDA,Hanoi,2026-05-07,20000000.0,25000000.0,VND,Full-time,Mid,2.0,,topcv,False,22500000.0,20-30M,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Embedded Engineer,CÔNG TY CỔ PHẦN PHÁT TRIỂN VÀ CHUYỂN GIAO CÔNG NGHỆ VIỆT NAM,Hanoi,2026-05-07,,,,Full-time,Intern,0.0,"Python, Go, Rust, React",topcv,True,,,0-1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Sales/Presales,CÔNG TY TNHH CÔNG NGHỆ EMPOS,Da Nang,2026-05-07,15000000.0,20000000.0,VND,Full-time,Mid,1.0,,topcv,False,17500000.0,15-20M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Project Manager,CÔNG TY CỔ PHẦN RIKKEI EDUCATION,Hanoi,2026-05-07,,,,Full-time,Mid,1.0,"Agile, Scrum, AI, Project Management",topcv,True,,,0-1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,CÔNG TY CỔ PHẦN DƯỢC PHẨM VITA SIGNATURE,Ho Chi Minh City,2026-05-07,9000000.0,15000000.0,VND,Full-time,Mid,1.0,,topcv,False,12000000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty Cổ phần Truyền Thông Tập Trung Mặt Trời Vàng,Ho Chi Minh City,2026-05-07,,,,Full-time,Mid,1.0,,topcv,True,,,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Công ty cổ phần Hạ tầng Viễn thông CMC Telecom,Ho Chi Minh City,2026-05-07,12000000.0,14000000.0,VND,Full-time,Junior,1.0,"Linux, REST, Networking, Security, Jira",topcv,False,13000000.0,10-15M,0-1,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Other,CÔNG TY TNHH MUMESOFT INNOVATION,Hanoi,2026-05-07,,,,Full-time,Senior,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Support,CÔNG TY TNHH MUMESOFT INNOVATION,Hanoi,2026-05-07,,,,Full-time,Senior,1.0,Excel,topcv,True,,,0-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DevOps/Infra Engineer,Goertek Vina,Other,2026-05-07,15000000.0,30000000.0,VND,Full-time,Manager+,1.0,"Linux, VMware",topcv,False,22500000.0,20-30M,0-1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,Công ty cổ phần Synodus,Hanoi,2026-05-07,,40000000.0,VND,Full-time,Senior,5.0,"Java, JavaScript, TypeScript, React, Node.js, .NET, DevOps, SQL, REST, HTML, CSS, API, Security",topcv,False,,,3-5,13,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Developer,Công ty Cổ phần Funtap,Hanoi,2026-05-07,,,,Full-time,Mid,2.0,,topcv,True,,,1-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Consultant,CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI,Ho Chi Minh City,2026-05-07,4000000.0,10000000.0,VND,Full-time,Intern,0.0,,topcv,False,7000000.0,<10M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Frontend Developer,Công ty Cổ phần Funtap,Hanoi,2026-05-07,,15000000.0,VND,Full-time,Mid,1.0,"React, Vue, Next.js, REST, API",topcv,False,,,0-1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Consultant,CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET,Other,2026-05-07,10000000.0,25000000.0,VND,Full-time,Mid,1.0,,topcv,False,17500000.0,15-20M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
QA/Tester,CÔNG TY TNHH CÔNG NGHỆ BLUEOC,Hanoi,2026-05-07,,,,Full-time,Mid,1.0,"Agile, Scrum",topcv,True,,,0-1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mobile Developer,CÔNG TY CỔ PHẦN CÔNG NGHỆ ALPHAWAY,Ho Chi Minh City,2026-05-07,35000000.0,53000000.0,VND,Full-time,Senior,5.0,"Swift, Kotlin, React, CI/CD, Agile, Scrum, REST, iOS, Android, React Native",topcv,False,44000000.0,30-50M,3-5,10,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2026-05,2026-W19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UI/UX Designer,SUPER GAME,Hanoi,2026-05-07,9000000.0,20000000.0,VND,Full-time,Junior,1.0,,topcv,False,14500000.0,10-15M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frontend Developer,Cty Cổ phần Blueco toàn cầu,Hanoi,2026-05-07,30000000.0,50000000.0,VND,Full-time,Senior,3.0,"Python, Java, React",topcv,False,40000000.0,30-50M,1-3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2026-05,2026-W19,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fullstack/Software Engineer,CÔNG TY CỔ PHẦN CÔNG NGHỆ 3S TOÀN CẦU,Hanoi,2026-05-07,,,,Full-time,Intern,1.0,"Java, Azure, MySQL, Redis, Kafka, Linux, VMware",topcv,True,,,0-1,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2026-05,2026-W19,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager/Owner,Công ty Cổ phần Công nghệ Secomus,Hanoi,2026-05-07,18000000.0,20000000.0,VND,Full-time,Mid,1.0,,topcv,False,19000000.0,15-20M,0-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-05,2026-W19,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
